ticker,rating,rating_risco,rating_reason,latest_period_indicadores,latest_period_balancos,latest_period_resultados,receita_latest_period,divida_bruta,divida_liquida,endividamento_geral,liquidez_corrente,margem_ebit,margem_liquida,p_l,p_vp,psr,roa,roe,roic,ativo_total,caixa_e_eq_de_caixa,emprest_de_longo_prazo,emprestimos_e_financ,passivo_circulante,passivo_nao_circulante,passivo_total,patrimonio_liquido,ebit_ttm,lucro_bruto_ttm,lucro_liquido_ttm,receita_liquida_ttm,resultado_financeiro_ttm,resultado_operacional_ttm,passivo_ativo,divida_liquida_pl,liquidez_ajustada,receita_liquida_latest_quarter,receita_liquida_same_quarter_previous_year,receita_liquida_growth_yoy
ARND3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,3T2025 (TTM),3T2025,3T2025,3T2025,98000000.0,-3000000.0,1.1856,3.05,-5.2989999999999995,-5.125,-0.24,0.9,1.23,-1.5,-3.2752999999999997,-2.4651,293010000.0,12710000.0,98160000.0,0.0,59710000.0,99230000.0,293010000.0,134060000.0,-454010000.0,78850000.0,-439090000.0,85680000.0,-38850000.0,,1.0,-0.022378039683723705,3.05,34620000.0,14030000.0,1.467569493941554
ASAI3,turnaround_alto_risco,alto,endividamento geral acima de 300%,1T2026 (TTM),1T2026,1T2026,1T2026,16374000000.0,12008000000.0,7.0175,1.1,0.0516,0.009000000000000001,16.03,1.91,0.14,0.01,0.1189,0.1265,47200000000.0,4370000000.0,14620000000.0,1760000000.0,15790000000.0,25520000000.0,47200000000.0,5890000000.0,3989000000.0,13490000000.0,700000000.0,77400000000.0,-3469000000.0,,1.0,2.0387096774193547,1.1,18640000000.0,18550000000.0,0.004851752021563405
ATED3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo,1T2026 (TTM),1T2026,1T2026,1T2026,1000000.0,-2000000.0,0.1612,4.08,-0.1895,-0.22469999999999998,,,,-0.24,-0.2777,-0.2393,21130000.0,2700000.0,776000.0,467000.0,2160000.0,777000.0,21130000.0,18190000.0,-4259000.0,20310000.0,-5050000.0,22490000.0,-26000.0,,1.0,-0.10995052226498075,4.08,4920000.0,8900000.0,-0.44719101123595506
AURE3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,1T2026 (TTM),1T2026,1T2026,1T2026,23856000000.0,20284000000.0,2.6105,1.11,0.09240000000000001,-0.09119999999999999,-10.08,1.1,0.98,-0.03,-0.0925,0.028900000000000002,47380000000.0,2960000000.0,21730000000.0,2130000000.0,6670000000.0,27590000000.0,47380000000.0,13120000000.0,1231750000.0,1801920000.0,-1213470000.0,13300000000.0,-2291690000.0,,1.0,1.5460365853658538,1.11,3070000000.0,2950000000.0,0.04067796610169494
AVLL3,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,751000000.0,564000000.0,-8.8457,0.92,0.22640000000000002,-0.1804,-1.03,-0.69,0.22,-0.08,0.6206,0.12119999999999999,1300000000.0,161190000.0,643810000.0,105670000.0,625280000.0,887820000.0,1300000000.0,-208460000.0,123020000.0,198280000.0,-115910000.0,571370000.0,-214700000.0,,1.0,-2.705555022546292,0.92,110470000.0,124050000.0,-0.10947198710197503
AZEV11,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo; endividamento geral acima de 300%,1T2026 (TTM),1T2026,1T2026,1T2026,243000000.0,203000000.0,10.813900000000002,0.55,-0.8375,-1.354,-0.06,0.32,0.08,-0.45,-5.3598,-0.3249,1330000000.0,39500000.0,27290000.0,215790000.0,686460000.0,531809999.99999994,1330000000.0,112660000.0,-373500000.0,68720000.0,-603816000.0,445960000.0,-150620000.0,,1.0,1.8018817681519617,0.55,148750000.0,52220000.0,1.8485254691689006
AZEV3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo; endividamento geral acima de 300%,1T2026 (TTM),1T2026,1T2026,1T2026,243000000.0,203000000.0,10.813900000000002,0.55,-0.8375,-1.354,-0.2,1.05,0.27,-0.45,-5.3598,-0.3249,1330000000.0,39500000.0,27290000.0,215790000.0,686460000.0,531809999.99999994,1330000000.0,112660000.0,-373500000.0,68720000.0,-603816000.0,445960000.0,-150620000.0,,1.0,1.8018817681519617,0.55,148750000.0,52220000.0,1.8485254691689006
AZEV4,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo; endividamento geral acima de 300%,1T2026 (TTM),1T2026,1T2026,1T2026,243000000.0,203000000.0,10.813900000000002,0.55,-0.8375,-1.354,-0.15,0.79,0.2,-0.45,-5.3598,-0.3249,1330000000.0,39500000.0,27290000.0,215790000.0,686460000.0,531809999.99999994,1330000000.0,112660000.0,-373500000.0,68720000.0,-603816000.0,445960000.0,-150620000.0,,1.0,1.8018817681519617,0.55,148750000.0,52220000.0,1.8485254691689006
AZTE3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo,4T2025 (TTM),1T2026,1T2026,1T2026,2000000.0,0.0,0.0821,0.61,-2.7797000000000005,-3.4299,,,,-0.04,-0.039700000000000006,-0.030299999999999997,270080000.0,40000.0,88000.0,2060000.0,9710000.0,14820000.0,270080000.0,245540000.0,-6180000.0,2435000.0,-7795000.0,3536000.0,-2895000.0,,1.0,0.0,0.61,1110000.0,447000.0,1.4832214765100673
AZUL3,turnaround_alto_risco,alto,patrimônio líquido negativo; ROE negativo,1T2026 (TTM),1T2026,1T2026,1T2026,20642000000.0,18554000000.0,-9.2574,0.5,0.2209,0.2068,,,,0.14,-1.19,0.18350000000000002,31170000000.0,2089999999.9999998,17079999999.999998,3570000000.0,14480000000.0,20460000000.0,31170000000.0,-3770000000.0,4797370000.0,5097520000.0,4490000000.0,21720000000.0,-7820000000.0,,1.0,-4.9214854111405835,0.5,5470000000.0,5390000000.0,0.014842300556586308
BDLL3,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,180000000.0,172000000.0,-2.6085000000000003,0.44,-0.5859000000000001,-0.43170000000000003,-0.54,-0.05,0.23,-0.05,0.0848,-0.07690000000000001,381560000.0,7520000.0,5610000.0,176400000.0,330150000.0,304070000.0,381560000.0,-252660000.0,-26040000.0,6580000.0,-15700000.0,49580000.0,-18340000.0,,1.0,-0.6807567481991609,0.44,5630000.0,13040000.0,-0.5682515337423313
BDLL4,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,180000000.0,172000000.0,-2.6085000000000003,0.44,-0.5859000000000001,-0.43170000000000003,-0.47,-0.04,0.2,-0.05,0.0848,-0.07690000000000001,381560000.0,7520000.0,5610000.0,176400000.0,330150000.0,304070000.0,381560000.0,-252660000.0,-26040000.0,6580000.0,-15700000.0,49580000.0,-18340000.0,,1.0,-0.6807567481991609,0.44,5630000.0,13040000.0,-0.5682515337423313
BEEF3,turnaround_alto_risco,alto,endividamento geral acima de 300%,1T2026 (TTM),1T2026,1T2026,1T2026,24572000000.0,13690000000.0,21.437399999999997,1.32,0.0699,0.013200000000000002,6.11,3.45,0.08,0.02,0.4044,0.1812,41640000000.0,7980000000.0,21060000000.0,3510000000.0,18400000000.0,21390000000.0,41640000000.0,1860000000.0,3990860000.0,9750000000.0,750550000.0,57040000000.0,-3407070000.0,,1.0,7.360215053763441,1.32,13410000000.0,11200000000.0,0.19732142857142865
BHIA3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo; endividamento geral acima de 300%,4T2025 (TTM),1T2026,1T2026,1T2026,6298000000.0,4759000000.0,11.126199999999999,0.66,0.046,-0.1023,-0.94,1.01,0.1,-0.09,-1.0771,0.0567,33330000000.0,1210000000.0,1970000000.0,5410000000.0,21350000000.0,10200000000.0,33330000000.0,1780000000.0,1306000000.0,9050000000.0,-3641000000.0,29630000000.0,-3937000000.0,,1.0,2.6735955056179774,0.66,7420000000.0,6990000000.0,0.06151645207439205
BIED3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; endividamento geral acima de 300%,1T2026 (TTM),1T2026,1T2026,1T2026,50000000.0,31000000.0,6.3988000000000005,0.24,-0.0346,-0.13570000000000002,,,,-0.11,-0.8404,-0.031000000000000003,398750000.0,18550000.0,37690000.0,12310000.0,213480000.0,131380000.0,398750000.0,53890000.0,-11560000.0,159740000.0,-45300000.0,333750000.0,-33280000.0,,1.0,0.5752458712191502,0.24,85560000.0,84550000.0,0.011945594322885889
BIOM11,turnaround_alto_risco,alto,ROE negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,96000000.0,53000000.0,0.6720999999999999,2.23,-0.0195,-0.0248,-67.54,1.44,1.68,-0.01,-0.0213,-0.0126,573450000.0,20610000.0,35790000.0,54110000.0,181840000.0,68250000.0,573450000.0,323360000.0,24440000.0,117510000.0,24050000.0,322150000.0,-1230000.0,,1.0,0.16390400791687285,2.23,92450000.0,39590000.0,1.3351856529426622
BIOM3,turnaround_alto_risco,alto,ROE negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,96000000.0,53000000.0,0.6720999999999999,2.23,-0.0195,-0.0248,-155.54,3.32,3.86,-0.01,-0.0213,-0.0126,573450000.0,20610000.0,35790000.0,54110000.0,181840000.0,68250000.0,573450000.0,323360000.0,24440000.0,117510000.0,24050000.0,322150000.0,-1230000.0,,1.0,0.16390400791687285,2.23,92450000.0,39590000.0,1.3351856529426622
BOBR4,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; P/L negativo,3T2025 (TTM),3T2025,3T2025,3T2025,175000000.0,153000000.0,-1.5658,0.71,0.1306,-0.9358,-0.2,-0.2,0.18,-1.77,1.0006,0.3837,895720000.0,20930000.0,0.0,175710000.0,625160000.0,1850000000.0,895720000.0,-1580000000.0,227630000.0,670030000.0,-1578885000.0,1692710000.0,-1788940000.0,,1.0,-0.09683544303797469,0.71,473300000.0,408160000.0,0.159594276754214
BRBI11,turnaround_alto_risco,alto,endividamento geral acima de 300%,4T2025 (TTM),1T2026,1T2026,1T2026,16094000000.0,-1212000000.0,21.319200000000002,1.04,0.0659,0.5474,34.71,7.76,19.0,0.01,0.22350000000000003,0.128,18170000000.0,118420000.0,0.0,16700000000.0,17380000000.0,0.0,18170000000.0,793430000.0,9610000.0,326130000.0,169650000.0,326130000.0,212560000.0,157450000.0,1.0,-1.527544963008709,1.04,88200000.0,81870000.0,0.07731769879076578
BRKM3,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,51821000000.0,39984000000.0,-5.961799999999999,0.76,-0.0256,-0.155,-0.66,-0.4,0.09,-0.13,0.6642,-0.0318,75870000000.0,4680000000.0,41420000000.0,7640000000.0,36910000000.0,55190000000.0,75870000000.0,-16230000000.0,-2298000000.0,1346000000.0,-10344000000.0,66750000000.0,-415000000.0,,1.0,-2.4635859519408503,0.76,15490000000.0,19460000000.0,-0.2040082219938335
BRKM5,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,51821000000.0,39984000000.0,-5.961799999999999,0.76,-0.0256,-0.155,-0.76,-0.46,0.11,-0.13,0.6642,-0.0318,75870000000.0,4680000000.0,41420000000.0,7640000000.0,36910000000.0,55190000000.0,75870000000.0,-16230000000.0,-2298000000.0,1346000000.0,-10344000000.0,66750000000.0,-415000000.0,,1.0,-2.4635859519408503,0.76,15490000000.0,19460000000.0,-0.2040082219938335
BRKM6,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,51821000000.0,39984000000.0,-5.961799999999999,0.76,-0.0256,-0.155,-0.65,-0.4,0.09,-0.13,0.6642,-0.0318,75870000000.0,4680000000.0,41420000000.0,7640000000.0,36910000000.0,55190000000.0,75870000000.0,-16230000000.0,-2298000000.0,1346000000.0,-10344000000.0,66750000000.0,-415000000.0,,1.0,-2.4635859519408503,0.76,15490000000.0,19460000000.0,-0.2040082219938335
CASH3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,0.0,-90000000.0,0.22350000000000003,2.05,0.0424,-0.0025,-669.15,0.81,0.9,-0.0,-0.0022,0.0366,550040000.0,64319999.99999999,0.0,0.0,73730000.0,18200000.0,550040000.0,458110000.0,-42540000.0,-42540000.0,-71250000.0,478060000.0,5113000.0,,1.0,-0.19645936565453712,2.05,118250000.0,100400000.0,0.1777888446215139
CEDO3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,4T2025 (TTM),1T2026,4T2025,4T2025,406000000.0,388000000.0,2.3217,1.06,0.047400000000000005,-0.0394,-3.01,0.35,0.12,-0.04,-0.1177,0.0464,929840000.0,2660000.0,234400000.0,171960000.0,345110000.0,299560000.0,922340000.0,277670000.0,57976000.0,221220000.0,-32930000.0,890470000.0,-98640000.0,,0.9919340961885916,1.3973421687614795,1.06,187130000.0,244630000.0,-0.23504884928259007
CEDO4,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,4T2025 (TTM),1T2026,4T2025,4T2025,406000000.0,388000000.0,2.3217,1.06,0.047400000000000005,-0.0394,-2.29,0.27,0.09,-0.04,-0.1177,0.0464,929840000.0,2660000.0,234400000.0,171960000.0,345110000.0,299560000.0,922340000.0,277670000.0,57976000.0,221220000.0,-32930000.0,890470000.0,-98640000.0,,0.9919340961885916,1.3973421687614795,1.06,187130000.0,244630000.0,-0.23504884928259007
CEEB3,turnaround_alto_risco,alto,endividamento geral acima de 300%,1T2026 (TTM),1T2026,1T2026,1T2026,21614000000.0,18635000000.0,3.6534,1.39,0.22190000000000001,0.09789999999999999,6.77,1.56,0.66,0.05,0.23079999999999998,0.128,37740000000.0,2830000000.0,19540000000.0,2069999999.9999998,6180000000.0,23450000000.0,37740000000.0,8109999999.999999,4247000000.0,5440000000.0,1872000000.0,19120000000.0,-2228000000.0,,1.0,2.2977805178791617,1.39,4940000000.0,4200000000.0,0.17619047619047623
CGAS3,turnaround_alto_risco,alto,endividamento geral acima de 300%,4T2025 (TTM),1T2026,4T2025,4T2025,9540000000.0,8279000000.0,9.369,1.53,0.2579,0.1334,10.8,11.58,1.44,0.1,1.0728,0.22920000000000001,16500000000.0,2470000000.0,8170000000.0,1370000000.0,2680000000.0,10830000000.0,14950000000.0,1440000000.0,2989320000.0,3499850000.0,1546480000.0,11590000000.0,-896700000.0,,0.906060606060606,5.749305555555556,1.53,2650000000.0,3970000000.0,-0.33249370277078083
CGAS5,turnaround_alto_risco,alto,endividamento geral acima de 300%,4T2025 (TTM),1T2026,4T2025,4T2025,9540000000.0,8279000000.0,9.369,1.53,0.2579,0.1334,11.25,12.07,1.5,0.1,1.0728,0.22920000000000001,16500000000.0,2470000000.0,8170000000.0,1370000000.0,2680000000.0,10830000000.0,14950000000.0,1440000000.0,2989320000.0,3499850000.0,1546480000.0,11590000000.0,-896700000.0,,0.906060606060606,5.749305555555556,1.53,2650000000.0,3970000000.0,-0.33249370277078083
CMIN3,turnaround_alto_risco,alto,endividamento geral acima de 300%,4T2025 (TTM),1T2026,1T2026,1T2026,9186000000.0,296000000.0,4.0224,1.2,0.278,0.09150000000000001,15.84,3.91,1.45,0.05,0.2468,0.22280000000000003,34189999999.999996,8840000000.0,7610000000.0,1520000000.0,9230000000.0,17870000000.0,34189999999.999996,7080000000.0,4806310000.0,8170000000.0,2224170000.0,17820000000.0,-1873450000.0,,1.0,0.04180790960451977,1.2,3700000000.0,3910000000.0,-0.053708439897698246
CRPG3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,4T2025 (TTM),1T2026,4T2025,4T2025,6000000.0,-189000000.0,0.6271,2.07,-0.09720000000000001,-0.084,-8.54,1.0,0.72,-0.07,-0.1169,-0.15109999999999998,944270000.0,18230000.0,409000.0,5690000.0,286750000.0,70760000.0,927580000.0,570070000.0,-77070000.0,-13850000.0,-66630000.0,793100000.0,8550000.0,,0.982324970612219,-0.33153823214692935,2.07,223800000.0,191920000.0,0.16611087953313874
CRPG5,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,4T2025 (TTM),1T2026,4T2025,4T2025,6000000.0,-189000000.0,0.6271,2.07,-0.09720000000000001,-0.084,-7.83,0.92,0.66,-0.07,-0.1169,-0.15109999999999998,944270000.0,18230000.0,409000.0,5690000.0,286750000.0,70760000.0,927580000.0,570070000.0,-77070000.0,-13850000.0,-66630000.0,793100000.0,8550000.0,,0.982324970612219,-0.33153823214692935,2.07,223800000.0,191920000.0,0.16611087953313874
CRPG6,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,4T2025 (TTM),1T2026,4T2025,4T2025,6000000.0,-189000000.0,0.6271,2.07,-0.09720000000000001,-0.084,-7.41,0.87,0.62,-0.07,-0.1169,-0.15109999999999998,944270000.0,18230000.0,409000.0,5690000.0,286750000.0,70760000.0,927580000.0,570070000.0,-77070000.0,-13850000.0,-66630000.0,793100000.0,8550000.0,,0.982324970612219,-0.33153823214692935,2.07,223800000.0,191920000.0,0.16611087953313874
CSAN3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo; endividamento geral acima de 300%,4T2025 (TTM),1T2026,1T2026,1T2026,70639000000.0,43396000000.0,3.3573000000000004,2.58,-0.0049,-0.2522,-2.19,4.02,0.53,-0.08,-0.3287,-0.0019,126990000000.0,17460000000.0,60190000000.0,4690000000.0,17070000000.0,80530000000.0,126990000000.0,29390000000.0,990000000.0,13390000000.0,-9602530000.0,39780000000.0,-8250000000.0,,1.0,1.4765566519224227,2.58,9030000000.0,9660000000.0,-0.06521739130434778
CSNA3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo; endividamento geral acima de 300%,4T2025 (TTM),1T2026,1T2026,1T2026,52924000000.0,37860000000.0,5.3913,1.08,0.1075,-0.0336,-4.19,0.65,0.19,-0.01,-0.09570000000000001,0.061500000000000006,99130000000.0,12820000000.0,41360000000.0,9080000000.0,26480000000.0,56750000000.0,99130000000.0,15890000000.0,4217190000.0,12390000000.0,-1330170000.0,44480000000.0,-5950000000.0,,1.0,2.3826305852737573,1.08,10600000000.0,10910000000.0,-0.028414298808432603
CTAX3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo; endividamento geral acima de 300%,4T2025 (TTM),1T2026,1T2026,1T2026,247000000.0,145000000.0,9.2331,0.45,0.0922,-0.07690000000000001,-0.58,0.17,0.04,-0.03,-0.29910000000000003,0.039,1130000000.0,25030000.0,135260000.0,55040000.0,445630000.0,592390000.0,1130000000.0,90400000.0,63860000.0,105410000.0,-16940000.0,458350000.0,-76400000.0,,1.0,1.6039823008849559,0.45,120720000.0,109460000.0,0.10286862780924544
CTKA4,turnaround_alto_risco,alto,endividamento geral acima de 300%,4T2025 (TTM),1T2026,1T2026,1T2026,409000000.0,343000000.0,8.6954,1.98,0.1222,0.0929,3.96,3.68,0.37,0.1,0.9279999999999999,0.1618,736780000.0,9890000.0,373890000.0,29640000.0,248930000.0,407770000.0,736780000.0,80080000.0,82820000.0,345870000.0,61540000.0,763460000.0,-11706000.0,,1.0,4.283216783216783,1.98,157520000.0,153090000.0,0.028937226468090715
CTSA3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo; endividamento geral acima de 300%,4T2024 (TTM),4T2024,4T2024,4T2024,239000000.0,235000000.0,5.7922,0.28,-3.0416000000000003,-4.5389,-0.09,0.14,0.39,-0.24,-1.6281999999999999,-0.1857,673130000.0,3360000.0,33229999.999999996,205970000.0,401890000.0,172140000.0,673130000.0,99100000.0,-108140000.0,-51160000.0,-161360000.0,35550000.0,-57260000.0,,1.0,2.371342078708375,0.28,12840000.0,43040000.0,-0.7016728624535316
CTSA4,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo; endividamento geral acima de 300%,4T2024 (TTM),4T2024,4T2024,4T2024,239000000.0,235000000.0,5.7922,0.28,-3.0416000000000003,-4.5389,-0.06,0.09,0.25,-0.24,-1.6281999999999999,-0.1857,673130000.0,3360000.0,33229999.999999996,205970000.0,401890000.0,172140000.0,673130000.0,99100000.0,-108140000.0,-51160000.0,-161360000.0,35550000.0,-57260000.0,,1.0,2.371342078708375,0.28,12840000.0,43040000.0,-0.7016728624535316
CVCB3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo; endividamento geral acima de 300%,1T2026 (TTM),1T2026,1T2026,1T2026,415000000.0,233000000.0,8.2705,0.73,0.1749,-0.071,-8.99,2.37,0.64,-0.03,-0.2634,0.0934,3720000000.0,167330000.0,311060000.0,104780000.0,2810000000.0,512289999.99999994,3720000000.0,401730000.0,260750000.0,1455600000.0,-105810000.0,1490530000.0,-310510000.0,,1.0,0.5799915366041869,0.73,377780000.0,375740000.0,0.005429286208548545
DASA3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,7634000000.0,4969000000.0,1.6928999999999998,1.24,0.0808,-0.10160000000000001,-3.18,0.53,0.33,-0.06,-0.16469999999999999,0.0601,17810000000.0,1700000000.0,5740000000.0,1200000000.0,3850000000.0,7060000000.0,17810000000.0,6900000000.0,853420000.0,3003560000.0,-1023152000.0,9570000000.0,-1340700000.0,,1.0,0.7201449275362319,1.24,2220000000.0,3830000000.0,-0.42036553524804177
DIRR3,turnaround_alto_risco,alto,endividamento geral acima de 300%,4T2025 (TTM),1T2026,1T2026,1T2026,2847000000.0,664000000.0,4.6977,3.78,0.231,0.2256,8.77,3.61,1.59,0.07,0.42229999999999995,0.0925,13920000000.0,1660000000.0,2870000000.0,293930000.0,1570000000.0,9800000000.0,13920000000.0,2550000000.0,1099320000.0,1850550000.0,1055760000.0,4620000000.0,58622000.0,,1.0,0.2603921568627451,3.78,1160000000.0,894130000.0,0.2973504971312897
DOTZ3,turnaround_alto_risco,alto,patrimônio líquido negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,111000000.0,73000000.0,-1.8359,0.35,0.1464,-0.002,-97.43,-0.19,0.2,-0.0,0.0019,0.2727,335020000.0,26860000.0,71450000.0,38140000.0,273540000.0,301500000.0,335020000.0,-240020000.0,55290000.0,196790000.0,7340000.0,276570000.0,-31020000.0,,1.0,-0.30414132155653695,0.35,90200000.0,44400000.0,1.0315315315315314
DTCY3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo; endividamento geral acima de 300%,4T2025 (TTM),1T2026,4T2025,4T2025,0.0,-5000000.0,6.3512,1.53,-0.0221,-0.0381,-96.98,30.9,3.7,-0.04,-0.3186,-0.0721,5780000.0,3710000.0,0.0,0.0,3850000.0,2190000.0,6990000.0,951000.0,-176000.0,2365000.0,-303000.0,7950000.0,-127000.0,,1.2093425605536332,-5.257623554153523,1.53,1240000.0,1560000.0,-0.20512820512820518
ECOR3,turnaround_alto_risco,alto,endividamento geral acima de 300%,1T2026 (TTM),1T2026,1T2026,1T2026,27068000000.0,22456000000.0,7.625800000000001,1.69,0.3592,0.0608,7.24,1.29,0.45,0.02,0.1627,0.1286,37540000000.0,2370000000.0,25400000000.0,1670000000.0,3390000000.0,29800000000.0,37540000000.0,4350000000.0,4184510000.0,4331680000.0,708000000.0,11650000000.0,-2628020000.0,,1.0,5.162298850574713,1.69,2560000000.0,2430000000.0,0.053497942386831365
EKTR4,turnaround_alto_risco,alto,endividamento geral acima de 300%,1T2026 (TTM),1T2026,1T2026,1T2026,9519000000.0,7920000000.0,5.4466,1.53,0.21660000000000001,0.0874,8.27,3.25,0.72,0.06,0.3934,0.1813,14670000000.0,1580000000.0,8070000000.0,1450000000.0,3190000000.0,9200000000.0,14670000000.0,2270000000.0,2217000000.0,2712000000.0,895000000.0,10230000000.0,-1030000000.0,,1.0,3.488986784140969,1.53,2620000000.0,2360000000.0,0.11016949152542366
EMAE4,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,4T2025 (TTM),4T2025,4T2025,4T2025,0.0,-380000000.0,1.9757,3.07,-0.7232999999999999,-0.2797,-10.98,2.46,3.07,-0.08,-0.2242,-0.25329999999999997,1770000000.0,379910000.0,0.0,0.0,161120000.0,1010000000.0,1770000000.0,594820000.0,-344890000.0,226370000.0,-133350000.0,476860000.0,121900000.0,,1.0,-0.6388487273460879,3.07,14590000.0,59270000.0,-0.7538383667960182
ENJU3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,1T2026 (TTM),1T2026,1T2026,1T2026,0.0,-209000000.0,0.5189,2.42,-0.1272,-0.0661,-12.83,0.76,0.85,-0.04,-0.0592,-0.15990000000000001,451040000.0,190050000.0,0.0,0.0,138550000.0,15550000.0,451040000.0,296940000.0,-33830000.0,146050000.0,-17590000.0,265880000.0,16720000.0,,1.0,-0.703845894793561,2.42,62590000.0,60680000.0,0.03147659854976936
EPAR3,turnaround_alto_risco,alto,ROE negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,0.0,-4000000.0,0.3947,2.83,-1.3572,-1.1982,-15.72,1.14,18.83,-0.05,-0.0727,-0.0636,56070000.0,8310000.000000001,0.0,0.0,1330000.0,12630000.0,56070000.0,42100000.0,-290000.0,2399000.0,460000.0,2429000.0,1597000.0,,1.0,-0.09501187648456057,2.83,570000.0,532000.0,0.0714285714285714
FHER3,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; P/L negativo,1T2026 (TTM),1T2026,1T2026,1T2026,49000000.0,-101000000.0,-2.3994,0.68,-0.0737,-0.058499999999999996,-1.02,-0.17,0.06,-0.12,0.16649999999999998,-0.2177,1830000000.0,149300000.0,7130000.0,41870000.0,1420000000.0,1710000000.0,1830000000.0,-1300000000.0,-273850000.0,-36410000.0,-217200000.0,3711540000.0,107350000.0,,1.0,0.07769230769230769,0.68,525340000.00000006,905150000.0,-0.4196100093907087
FICT3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,3T2025 (TTM),3T2025,3T2025,3T2025,5000000.0,5000000.0,0.111,0.4,-0.09150000000000001,-0.0242,-0.45,0.18,43.44,-0.37,-0.414,-0.04820000000000001,90010000.0,52720000.0,4650000.0,5670000.0,25540000.0,5190000.0,90010000.0,59290000.0,-3587000.0,631000.0,-25157000.0,31090000.0,-469000.0,,1.0,0.08433125316242199,0.4,31090000.0,0.0,
GFSA3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,1603000000.0,1395000000.0,2.076,1.25,-0.669,-0.8787,-0.08,0.03,0.07,-0.12,-0.3543,-0.0943,4730000000.0,27410000.0,692110000.0,930250000.0,1930000000.0,1270000000.0,4730000000.0,1530000000.0,-403330000.0,-183700000.0,-611320000.0,492780000.0,-191820000.0,,1.0,0.9117647058823529,1.25,99930000.0,226840000.0,-0.559469229412802
